linear time,244,,,,
mac,244,,,,
policy language,244,,,,
social choice,243,,,,
task scheduling,243,,,,
parallelism,243,,,,
service design,243,,,,
memory,242,,,,
multi-task learning,242,,,,
diffusion,242,,,,
software metrics,242,,,,
query execution,242,,,,
frequent pattern,242,,,,
spectral cluster,242,,,,
input pattern,242,,,,
feature selection method,242,,,,
longe common subsequence,242,,,,
customer relationship management,241,,,,
fractal dimension,241,,,,
malicious node,241,,,,
visual analytics,241,,,,
design patterns,241,,,,
transmission control protocol,241,,,,
active appearance model,241,,,,
bibliometric analysis,240,,,,
alzheimer’s disease,240,,,,
graphical user interface,240,,,,
computer algebra,240,,,,
persuasive technology,240,,,,
digital mammography,240,,,,
wavelets,239,,,,
computer graphics,239,,,,
virtual agent,239,,,,
molecular dynamics,239,,,,
artificial bee colony,238,,,,
parkinson’s disease,238,,,,
security level,238,,,,
network coding,238,,,,
service oriented architecture,238,,,,
critical path,238,,,,
user query,237,,,,
collective intelligence,237,,,,
hide neuron,237,,,,
near neighbor,237,,,,
heuristic algorithm,236,,,,
medial axis,236,,,,
active shape model,236,,,,
cad,236,,,,
sink node,236,,,,
interface,236,,,,
congestion game,236,,,,
intelligent agents,236,,,,
neural information processing system,236,,,,
cybersecurity,235,,,,
self-organizing map,235,,,,
iris recognition,235,,,,
target tracking,234,,,,
linear matrix inequality,234,,,,
filtering,234,,,,
kernel methods,234,,,,
maintenance,234,,,,
computer-aided diagnosis,234,,,,
quantum computation,234,,,,
file system,234,,,,
boolean expression,234,,,,
time automaton,234,,,,
distributed system,233,,,,
abstraction,233,,,,
monte carlo simulation,233,,,,
lattice,233,,,,
wireless communication,233,,,,
markov chains,233,,,,
named entity recognition,233,,,,
binary string,233,,,,
ahp,232,,,,
knowledge engineering,232,,,,
exponential stability,232,,,,
gene expression data,232,,,,
hardware implementation,232,,,,
completeness,232,,,,
computer simulation,232,,,,
graph algorithms,232,,,,
interface design,232,,,,
eclipse modeling framework,232,,,,
transparency,231,,,,
surveillance,231,,,,
stochastic optimization,231,,,,
intelligent transportation system,231,,,,
hybrid algorithm,231,,,,
local search algorithm,231,,,,
inference,231,,,,
class label,231,,,,
human action recognition,230,,,,
expert systems,230,,,,
dependability,230,,,,
sensor,230,,,,
receptive field,230,,,,
computer science,230,,,,
queue length,230,,,,
accelerometer,230,,,,
leader election,230,,,,
hevc,230,,,,
shape analysis,230,,,,
inverted index,230,,,,
information literacy,230,,,,
cryptology eprint archive,230,,,,
spectral clustering,229,,,,
software process,229,,,,
constraint solver,229,,,,
sequential composition,229,,,,
edit operation,229,,,,
travelling salesman problem,228,,,,
wordnet,228,,,,
access pattern,228,,,,
neural network model,228,,,,
rough set theory,228,,,,
user preference,228,,,,
manufacturing,228,,,,
quantum computing,228,,,,
routing protocol,228,,,,
unit clause,228,,,,
risk analysis,227,,,,
music,227,,,,
reuse,227,,,,
semantic interoperability,227,,,,
control flow graph,227,,,,
autism,226,,,,
particle swarm optimization (pso),226,,,,
symmetry,226,,,,
user interfaces,226,,,,
virtual object,226,,,,
input sequence,226,,,,
awareness,225,,,,
associative memory,225,,,,
portfolio optimization,225,,,,
cscw,225,,,,
data cube,225,,,,
stable model,225,,,,
address space,225,,,,
kernel function,224,,,,
complex systems,224,,,,
tourism,224,,,,
short path problem,224,,,,
data aggregation,224,,,,
flexibility,223,,,,
adjacency matrix,223,,,,
estimation,223,,,,
texture synthesis,223,,,,
energy harvesting,223,,,,
mobile agents,223,,,,
linear complexity,223,,,,
distributed algorithm,223,,,,
dynamic bayesian network,223,,,,
wireless,223,,,,
scale invariant feature transform,223,,,,
bound model check,223,,,,
target node,223,,,,
conversational agent,222,,,,
online social networks,222,,,,
fuzzy neural network,222,,,,
computational intelligence,222,,,,
ecg,222,,,,
gait recognition,222,,,,
cosine similarity,222,,,,
web,222,,,,
wireless mesh networks,222,,,,
personality,222,,,,
linear time algorithm,222,,,,
data packet,222,,,,
data analytics,221,,,,
state space,221,,,,
fuzzy c-means,221,,,,
parallel,221,,,,
mutation operator,221,,,,
video retrieval,221,,,,
patterns,221,,,,
mobile terminal,221,,,,
real robot,221,,,,
linear cryptanalysis,221,,,,
execution path,221,,,,
test collection,221,,,,
dynamics,220,,,,
saliency detection,220,,,,
linear regression,220,,,,
software maintenance,220,,,,
person re-identification,220,,,,
decidability,220,,,,
game-based learning,220,,,,
wimax,220,,,,
smartphones,220,,,,
virtual screening,220,,,,
input word,220,,,,
gender,219,,,,
gradient descent,219,,,,
relation extraction,219,,,,
parallel corpus,219,,,,
image reconstruction,219,,,,
boolean functions,219,,,,
broadcast encryption,219,,,,
mobility management,219,,,,
gene ontology,219,,,,
semantic model,219,,,,
time series prediction,218,,,,
cellular neural network,218,,,,
pricing,218,,,,
computational fluid dynamics,218,,,,
global illumination,218,,,,
query plan,218,,,,
mammography,218,,,,
modular exponentiation,218,,,,
social interaction,218,,,,
fog computing,218,,,,
mathematical model,217,,,,
steganalysis,217,,,,
belief state,217,,,,
exact algorithm,217,,,,
model-driven development,217,,,,
medium access control protocol,217,,,,
video stream,217,,,,
content analysis,216,,,,
storytelling,216,,,,
fmri,216,,,,
hmm,216,,,,
mahalanobis distance,216,,,,
digital watermark,216,,,,
rule induction,216,,,,
index structure,216,,,,
core,216,,,,
parallel computation,216,,,,
computer security,216,,,,
web mining,216,,,,
key management,216,,,,
model-based testing,216,,,,
biometric system,216,,,,
fault tree analysis,216,,,,
metaheuristic,215,,,,
word embedding,215,,,,
branch and bound,215,,,,
elliptic curves,215,,,,
target concept,215,,,,
degree distribution,215,,,,
closure property,215,,,,
computable function,215,,,,
system under test,215,,,,
transformation,214,,,,
character recognition,214,,,,
high order logic,214,,,,
compliance,213,,,,
system identification,213,,,,
imbalanced data,213,,,,
complex event processing,213,,,,
virtual environments,213,,,,
tcp,213,,,,
design space exploration,213,,,,
autism spectrum disorder,212,,,,
anfis,212,,,,
quadratic assignment problem,212,,,,
agent-based simulation,212,,,,
fuzzy cluster,212,,,,
mixed integer linear programming,212,,,,
spatial object,212,,,,
data protection,211,,,,
data clustering,211,,,,
time series analysis,211,,,,
color image,211,,,,
variable selection,211,,,,
cognitive load,211,,,,
default logic,211,,,,
interval analysis,210,,,,
heart rate variability,210,,,,
name entity recognition,210,,,,
explanation,210,,,,
register allocation,210,,,,
total variation,210,,,,
compression function,210,,,,
autonomy,209,,,,
self-organizing maps,209,,,,
feature fusion,209,,,,
entity recognition,209,,,,
handwriting recognition,209,,,,
coherence,209,,,,
globus toolkit,209,,,,
complete graph,209,,,,
program counter,209,,,,
source language,209,,,,
vehicle routing,208,,,,
database system,208,,,,
shortest path,208,,,,
appearance model,208,,,,
standardization,208,,,,
discrete geometry,208,,,,
information flow,208,,,,
outerplanar graph,208,,,,
uncertain data,208,,,,
video coding,208,,,,
possibility distribution,208,,,,
reflection,207,,,,
ergonomics,207,,,,
symbolic regression,207,,,,
random forests,207,,,,
constraint system,207,,,,
ground instance,207,,,,
conceptual schema,207,,,,
abstract state machine,207,,,,
digital watermarking,207,,,,
data augmentation,207,,,,
computer animation,207,,,,
processing element,207,,,,
success probability,207,,,,
video analysis,206,,,,
autonomous robot,206,,,,
location-based services,206,,,,
facility location problem,206,,,,
edge computing,206,,,,
class imbalance,206,,,,
speaker verification,206,,,,
spatial database,206,,,,
hide node,206,,,,
timed automata,206,,,,
graph class,206,,,,
precedence constraint,206,,,,
programming,206,,,,
semantic search,206,,,,
kripke model,206,,,,
collaborative networks,206,,,,
input port,206,,,,
transportation,205,,,,
depth image,205,,,,
capacity,205,,,,
objective function,205,,,,
false alarm rate,205,,,,
call graph,205,,,,
predicate abstraction,205,,,,
program verification,205,,,,
cloud provider,205,,,,
false acceptance rate,205,,,,
eye-tracking,205,,,,
interaction protocol,205,,,,
loss function,204,,,,
educational data mining,204,,,,
graph mining,204,,,,
digital forensics,204,,,,
resource discovery,204,,,,
security analysis,204,,,,
application,204,,,,
business process execution language,204,,,,
experiment,203,,,,
optimal policy,203,,,,
technology acceptance model,203,,,,
aggregation function,203,,,,
spatial reasoning,203,,,,
embedded system,203,,,,
reachability graph,203,,,,
business processes,203,,,,
satisfiability,203,,,,
agent-based modeling,203,,,,
global state,203,,,,
schedulability analysis,203,,,,
decision rule,202,,,,
color space,202,,,,
collaborative network,202,,,,
petri net,202,,,,
csp,202,,,,
branch-and-bound,202,,,,
replication,202,,,,
steiner tree problem,202,,,,
software component,202,,,,
communicate sequential process,202,,,,
process improvement,201,,,,
stochastic game,201,,,,
bluetooth,201,,,,
process modeling,201,,,,
packet loss rate,201,,,,
portfolio selection,201,,,,
3d,201,,,,
agent platform,201,,,,
vehicle routing problem,201,,,,
services,201,,,,
user behavior,201,,,,
lagrangian relaxation,201,,,,
dynamic programming algorithm,201,,,,
reversible data hiding,201,,,,
sparse code,201,,,,
tacit knowledge,200,,,,
classifier,200,,,,
maximum entropy,200,,,,
heuristic search,200,,,,
vlsi,200,,,,
information sharing,200,,,,
olap,200,,,,
scientometrics,200,,,,
event-b,200,,,,
fitness function,199,,,,
mobile ad hoc networks,199,,,,
word problem,199,,,,
ehealth,199,,,,
data privacy,199,,,,
ontology engineering,199,,,,
type constructor,199,,,,
membership degree,199,,,,
audio signal,199,,,,
honest party,199,,,,
random string,199,,,,
maximal clique,199,,,,
attribute reduction,198,,,,
productivity,198,,,,
scrum,198,,,,
object class,198,,,,
future internet,198,,,,
automate reasoning,198,,,,
pacs,198,,,,
input place,198,,,,
natural transformation,198,,,,
dct,197,,,,
canonical correlation analysis,197,,,,
evolution strategy,197,,,,
applications,197,,,,
medical image analysis,197,,,,
post-quantum cryptography,197,,,,
np-completeness,197,,,,
temporal constraint,197,,,,
video summarization,197,,,,
functional dependency,197,,,,
stream ciphers,197,,,,
redundancy,196,,,,
pure strategy,196,,,,
formal language theory,196,,,,
polynomial time approximation scheme,196,,,,
automate deduction,196,,,,
fractional anisotropy,196,,,,
genetic program,196,,,,
docking,195,,,,
nonlinearity,195,,,,
reduction,195,,,,
semistructured data,195,,,,
betweenness centrality,195,,,,
heterogeneous network,195,,,,
block ciphers,195,,,,
bundle adjustment,195,,,,
universal design,195,,,,
foreground object,195,,,,
loop body,195,,,,
boolean variable,195,,,,
control point,195,,,,
mechanism design,194,,,,
firefly algorithm,194,,,,
nonlinear systems,194,,,,
spark,194,,,,
matlab,194,,,,
problem solving,194,,,,
human activity recognition,194,,,,
channel assignment,194,,,,
security model,194,,,,
differential cryptanalysis,194,,,,
data structures,194,,,,
haptic device,194,,,,
cognitive architecture,194,,,,
binary sequence,194,,,,
default theory,194,,,,
tree,193,,,,
swarm robotics,193,,,,
minority class,193,,,,
representation learning,193,,,,
convergence rate,193,,,,
photometric stereo,193,,,,
continuous query,193,,,,
round trip time,193,,,,
speech enhancement,193,,,,
graph match,193,,,,
visual servoing,192,,,,
adoption,192,,,,
cooperative game,192,,,,
feasible solution,192,,,,
ensemble,192,,,,
missing data,192,,,,
synthesis,192,,,,
systematic literature review,192,,,,
linear complementarity problem,192,,,,
regular graph,192,,,,
haptic feedback,192,,,,
statistical shape model,192,,,,
bilinear pairing,192,,,,
message size,192,,,,
active node,192,,,,
strategy,191,,,,
coalition formation,191,,,,
hyperspectral image,191,,,,
quality control,191,,,,
prototyping,191,,,,
finite state automaton,191,,,,
product line,191,,,,
system call,191,,,,
spatial cognition,191,,,,
cluster center,191,,,,
epipolar line,191,,,,
global memory,191,,,,
computational model,190,,,,
wavelet,190,,,,
ieee 802.11,190,,,,
finite fields,190,,,,
copyright protection,190,,,,
sorting algorithm,190,,,,
motion detection,190,,,,
fuzzy set,189,,,,
graph matching,189,,,,
dementia,189,,,,
image quality assessment,189,,,,
kernel density estimation,189,,,,
ground atom,189,,,,
data security,189,,,,
confidentiality,189,,,,
standard model,189,,,,
workload,189,,,,
collaborative design,189,,,,
external memory,189,,,,
policy,188,,,,
quality of service (qos),188,,,,
trust model,188,,,,
forward error correction,188,,,,
reward function,188,,,,
volume rendering,188,,,,
latent semantic indexing,188,,,,
xpath query,188,,,,
interactive proof,188,,,,
trusted third party,188,,,,
boolean circuit,188,,,,
human–computer interaction,187,,,,
temporal reasoning,187,,,,
assignment problem,187,,,,
stability analysis,187,,,,
convergence analysis,187,,,,
discrete event system,187,,,,
average response time,187,,,,
instructional design,187,,,,
image quality,187,,,,
test case generation,187,,,,
web accessibility,187,,,,
attribute grammar,187,,,,
vehicle route problem,187,,,,
relation symbol,187,,,,
answer set programming,186,,,,
equivalence relation,186,,,,
fall detection,186,,,,
cayley graph,186,,,,
importance sampling,186,,,,
user interface design,186,,,,
erp,186,,,,
zigbee,186,,,,
monoidal category,186,,,,
health,185,,,,
intelligent systems,185,,,,
web application,185,,,,
terminal node,185,,,,
malware detection,185,,,,
numerical simulation,185,,,,
fitness landscape,185,,,,
target object,185,,,,
provenance,185,,,,
review,185,,,,
statistics,185,,,,
serious game,185,,,,
synthetic aperture radar,185,,,,
program variable,185,,,,
china,184,,,,
medical informatics,184,,,,
process,184,,,,
knowledge transfer,184,,,,
mobile cloud computing,184,,,,
keyword search,184,,,,
agent system,184,,,,
error analysis,184,,,,
predicate logic,184,,,,
computer system,184,,,,
multi-core,184,,,,
malicious code,184,,,,
news article,184,,,,
competition,183,,,,
shannon entropy,183,,,,
kernel,183,,,,
dynamical systems,183,,,,
privacy preservation,183,,,,
group decision making,183,,,,
voip,183,,,,
fundamental matrix,183,,,,
secure multiparty computation,183,,,,
planar graphs,183,,,,
computation tree logic,183,,,,
fingerprint image,183,,,,
atomic action,183,,,,
models,182,,,,
design science research,182,,,,
exploration,182,,,,
design science,182,,,,
development,182,,,,
kernel principal component analysis,182,,,,
level set,182,,,,
alignment,182,,,,
automated reasoning,182,,,,
unconstrained optimization,182,,,,
quality assurance,182,,,,
nonsmooth optimization,182,,,,
aging,182,,,,
chinese remainder theorem,182,,,,
partial function,182,,,,
incomplete information,181,,,,
time delay,181,,,,
bp neural network,181,,,,
projection,181,,,,
location,181,,,,
energy saving,181,,,,
integer linear program,181,,,,
virtual channel,181,,,,
space complexity,181,,,,
mining association rule,181,,,,
kinematics,180,,,,
default rule,180,,,,
simplicial complex,180,,,,
knn,180,,,,
preprocessing,180,,,,
classification accuracy,180,,,,
